Name	Id	Inertia	Load	PV	Wind	Lat	Lon
D_233	95218000	1	476.0888577	2.97754075595	250.401786445	12.6484294818763	48.1118345665565
A_st.Pet	117726000	3	588.63	0	0	12.8434354354098	48.1915609021706
Lx-2	54780000	4	273.9	0	0	6.07323840963596	49.7000857285852
Lx-1	52738000	5	263.69	0	0	6.04610129247518	49.8668740962781
D_Eichst	353740000	6	1768.7	19.0490793854	113.09351646	7.68168448371151	48.1393143399259
D-98	71567000	7	357.8364134	8.39898509342	31.1161295289	13.8330297731601	50.9513516355843
D-99	71567000	8	357.8364134	67.4664332066	63.1564567729	12.3274336262201	51.0971467831004
D_Connef	79452000	9	397.2604275	109.0641691	55.0916854378	8.2696886821618	53.3192902985459
D-159	50000000	10	0.0	13.700001994	53.8973546188	9.25760980202561	49.8513025825603
D-92	350000000	11	0.0	23.6568098948	50.1342734259	12.4114886169372	51.1782440649779
D-93	144760000	12	723.801899	100.783401766	152.935663388	6.44084505818826	51.8182541187349
D-90	72512000	13	362.5622272	68.0254816751	60.464516865	9.47429198680523	51.5486266350934
D-91	420000000	14	0.0	47.6782166169	30.3410850612	8.17290654119557	51.6705464146237
D-96	79548000	15	397.7378607	27.2348305769	77.230999144	9.89933717532654	51.4238736836274
D-97	138469000	16	692.3458099	286.588021551	64.9849651035	8.73521697991134	51.5211470153892
D-94	250000000	17	0.0	26.9751934423	36.8121263256	13.6735327040226	51.0126218212894
D-95	750000000	18	0.0	54.65914102	82.3723668278	7.19351660407316	51.729552325345
D-78	144760000	19	723.801899	25.1516568866	96.8628810336	8.53291865327676	51.9012585945813
D-79	116062000	20	580.3100109	331.041213505	92.6175376738	11.4879388153858	51.5216978408213
D-70	116062000	21	580.3100109	279.228137415	261.212634793	12.1852476498711	51.6664343685843
D-71	138469000	22	692.3458099	16.8554218081	22.1520193532	8.85758119167259	52.0045643283002
PL-68	36074000	23	180.37	0	0	14.8254255092179	50.9708304798389
D-73	138469000	24	692.3458099	15.627945823	57.725621305	8.32043571917731	52.0553396285308
D-74	79329000	25	396.6465235	55.7059758498	31.6707586418	9.48890202093654	51.9118978002019
D-75	250000000	26	0.0	29.3997623436	50.9667695148	9.94592451957939	51.7739932863354
D-76	138469000	27	692.3458099	132.822624171	144.349408106	7.80475391074691	52.0114449766218
D-77	500000000	28	0.0	11.5317557107	41.6960665526	14.4508201765375	51.2697469045236
E-204	81368000	29	406.8386555	1.15731871683	141.407222194	10.2611091444558	48.435399811663
D-85	1000000000	31	0.0	263.900155345	116.626791168	11.8616499031604	51.3205442716025
D-84	138469000	32	692.3458099	120.132444904	54.4216006628	8.84591203002465	51.6572974361669
D-87	76000000	33	379.9999952	216.852249304	138.140213654	11.0643531071345	51.4015367839874
D-86	138469000	34	692.3458099	44.1742201391	59.69665385	8.27428122889173	51.7171655513848
D-81	138469000	35	692.3458099	83.6390645928	69.6418609426	8.99075169560045	51.7544696868208
D-80	162000000	36	810.0000381	78.0784105576	79.0804994132	14.8441195903981	51.1355098016602
D-83	71567000	37	357.8364134	30.6112181651	31.4127787656	14.1833695964648	51.0907466614102
D-82	71567000	38	357.8364134	245.970830155	149.633300005	13.448556331026	51.2029288961646
D-89	71567000	40	357.8364134	66.4383806377	86.482367426	12.7042866444929	51.2162309900255
D-88	633000000	41	0.0	78.3330759173	52.3119108397	7.94795334414334	51.7461842491832
F-41	59470000	42	297.35	0	0	6.25396888735041	48.9364878731824
D-129	325000000	43	0.0	52.7162818663	35.5073116196	11.7910769977964	50.5000188356853
D-121	71567000	44	357.8364134	0.167383088878	8.25425120138	12.9125470531044	50.5317594664947
D-120	138469000	45	692.3458099	12.5123002082	12.4426953594	8.0922983548821	51.0817342909425
D-123	138469000	46	692.3458099	10.5313241134	49.7984024093	7.10018309258041	51.1183994033669
D-122	250000000	47	0.0	40.3973284604	8.60945689824	13.0202836639038	50.4893851822494
D-125	71567000	48	357.8364134	4.97177491718	33.4755129368	12.3965770169614	50.5156458333379
D_Gronau	158400000	49	792.0000076	280.029698016	210.483405635	7.21496630725145	52.24989969802
D-127	138469000	50	692.3458099	19.7169544827	42.2948892204	7.60959354507901	51.0243412781972
D-126	1650000000	51	0.0	20.9654224063	75.528994864	6.71603511675814	51.1442224747688
D-69	79548000	52	397.7378607	4.52983936898	14.0242722025	9.83500112102686	51.9388100619675
D-68	2053276000	53	1766.38	46.777220518	83.5799557132	14.3906027432708	51.4503899746694
D-63	79329000	54	396.6465235	65.4749611426	60.1402466565	8.40902301526132	52.3576050983192
D-62	2225000000	55	0.0	109.193987667	148.087078005	14.3273342117556	51.7043484456546
D-61	138469000	56	692.3458099	19.6219383398	34.663767142	8.93418056932246	52.316387398773
D-60	79329000	57	396.6465235	79.0346486	48.2195876634	9.72223694059509	52.2437326500882
D-66	1070000000	58	0.0	35.3962753131	25.6991045469	9.03105296825844	52.1658145410673
D-65	1120000000	59	0.0	99.3272241342	125.529582787	8.06357517971358	52.3080092377744
D-64	79329000	60	396.6465235	41.9894012727	20.1622045475	10.0020949272867	52.1499928519211
E-211	81368000	61	406.8386555	21.0764587128	148.114146558	9.66904549700818	48.3569300968595
E-217	228004000	62	1140.018656	3.22723434068	62.4349969905	8.63346245535577	48.0972113849255
E-215	81368000	63	406.8386555	2.4328551928	96.8170302205	8.89216233850686	48.2285571644019
E-218	229330000	64	1146.648655	2.12681482568	141.089581019	9.45459273381287	48.0018010595849
D-161	637500000	207	0.0	2.10858498432	78.3363904339	11.1234817019148	49.5531236512651
D_Siersd	78400000	65	392.0000076	234.858360796	167.914516375	6.32874506720913	51.0198227102645
D-138	72512000	66	362.5622272	99.9105790578	87.7192345415	8.78016980670411	50.6512065349759
D-139	67600000	67	338.0000114	60.2579119962	97.3932036914	9.74469887850472	50.5027134381567
D-231	0	68	0.0	1.1959880773	254.746012884	12.7914264668876	48.4043218996021
D-133	72512000	69	362.5622272	25.5505037188	20.9151522377	8.34584650476979	50.7970969308522
D-130	72512000	70	362.5622272	33.7810008845	41.1359132453	8.53799727673587	50.7921528095592
D-131	139800000	71	698.9999771	46.3645631998	49.2354870048	8.00577567850389	50.8419228047362
D-136	2605500000	72	0.0	101.451276863	46.2132002746	6.56757855476996	50.9323199397323
D-137	138469000	73	692.3458099	2.00252045275	51.0628904966	7.01279212228239	50.8503578383177
D-134	86349000	74	431.744194	10.6639047779	86.2072625472	11.0052734971902	50.4888170228891
D-135	86349000	75	431.744194	8.18133183593	37.1513118589	11.2179179785778	50.4156891114
D-47	148000000	164	0.0	308.484823125	88.5163757865	13.0893776102913	52.1529151728945
D-46	66064000	165	330.3195477	222.768661456	91.0436947028	14.5225537246027	52.0398493132305
D-189	675000000	78	0.0	0.00220967774097	40.6823768889	9.40868562536066	48.9979286303092
CZ-15	0	79	0.0	0	0	13.3508738912701	50.2074778185854
D-187	95218000	80	476.0888577	0.448012161981	152.785957721	11.9899030110583	48.7768248909269
D-186	81368000	81	406.8386555	0.00331451661145	108.945951341	9.11120860088349	49.1376151810191
D-185	153184000	82	765.9222603	64.409344052	52.5930923322	6.62710705850911	49.5017650240876
D-183	95218000	83	476.0888577	0.288362945196	161.27774928	12.1824977866808	48.8954211632016
D-182	0	84	0.0	0.0	120.093223124	8.64960064976384	49.2955723982262
D-181	968500000	85	0.0	1.10483887048	26.1183908982	9.38425189852862	49.2172148975552
D-180	67545000	86	337.7249241	142.049685998	111.653358993	7.27881115767759	49.4822135543521
D-107	72512000	87	362.5622272	48.2085392747	78.0988500767	8.97750603168948	51.3374768067906
D-106	72512000	88	362.5622272	15.000949764	66.8112637565	9.62249922332541	51.2741247801233
D-105	138469000	89	692.3458099	1.86717769112	10.2181022937	7.30190119674057	51.5366900880984
D-104	1130000000	90	0.0	11.3743161716	44.2548733767	7.35298792991461	51.5988444912482
D-103	71567000	91	357.8364134	40.3658405526	22.3310032502	12.7266786173	51.0223211881785
D-102	750000000	92	0.0	11.524574258	25.3212496532	7.12085045180447	51.6542680856327
D-101	138469000	93	692.3458099	44.0029701142	37.0176263556	7.95462756016462	51.5775516702238
D-100	2430000000	94	0.0	73.895490594	161.516394476	6.74409551762261	51.7197754724832
D-109	138469000	95	692.3458099	11.9438606094	61.3290532811	6.9744628309895	51.5340818054669
D-108	335000000	96	0.0	21.4184063432	62.9818922314	7.5098469134238	51.4765361418569
D-224	95218000	97	476.0888577	0.0	52.2356769576	10.3661996182811	47.5771669661082
D-229	43325000	99	216.627264	0	0	6.26690935810182	50.2728750101902
D_oberbr	95218000	100	476.0888577	4.53149662729	79.6119269099	10.9314682913619	47.629037759034
D_leupol	108414000	101	542.0688577	16.2438934933	96.1193244738	10.463005533684	47.6829028620248
D-188	1645218000	102	476.0888577	0.535846852185	498.237032194	13.232229455743	48.5836966287955
D-198	95218000	103	476.0888577	11.3279129391	211.479970296	10.9471131107203	48.5487576268162
D_Diele	39400000	104	197.0000029	210.72315567	94.5725500551	7.50175715847396	53.1193914878809
D-190	1286000000	105	0.0	37.845703089	207.982602852	11.4998819002199	48.7613575884517
D-191	905000000	106	0.0	0.866193674459	319.603921517	12.4611026856213	48.5581743401656
D-192	1011000000	107	0.0	21.1029748457	110.617020132	8.17849406099698	49.0347051532595
D-193	98163000	108	490.8125877	2.05002852418	128.849071173	12.3451301262744	48.5360182270936
D-194	76400000	109	381.9999933	83.83738317	267.240083251	10.1870580767455	48.7266919309552
D-195	81368000	110	406.8386555	6.07661378766	50.5574267133	9.51866605000408	48.7915052646107
D-196	81368000	111	406.8386555	1.38325826585	87.9125813438	9.18824987246086	48.7943645260214
D-197	1050000000	30	0.0	0.369568602177	105.4060476	11.9397230418961	48.452876800984
D-110	138469000	113	692.3458099	3.19850853005	22.8795557494	7.25481344719403	51.4688369703161
D-111	82500000	114	0.0	19.4098092767	36.3453319029	7.80143052219779	51.3827439486977
D-112	72512000	115	362.5622272	4.30887159489	25.800749723	9.60363903379567	51.1567584193923
D-113	71567000	116	357.8364134	48.5725836825	51.3606445722	12.8134455765178	50.7603677017046
D-114	86349000	117	431.744194	140.077548614	79.4920518924	11.8531726559258	50.8411152246022
D-115	86343000	118	431.7149639	18.9662164702	56.3114275508	12.1609607620606	50.7894902991095
D-116	138469000	119	692.3458099	18.7474583738	39.3145863673	8.47822810914429	51.1656616089737
D-117	71567000	120	357.8364134	12.3830340604	31.742020749	12.5879536180571	50.7027805875458
D-118	70140000	121	350.6999969	214.168043268	132.259156347	10.4504383317182	50.9003073434892
D-119	1225000000	122	0.0	76.1957651223	96.5872237354	9.33482241154377	51.0022310649926
D-20	101612000	181	508.058691	51.9605720788	15.218050602	9.64713025225001	53.4761125241373
E_obermo	136656000	123	683.2786555	0.00220967774097	115.170613537	9.68949534693616	47.6073804208981
D-56	1084500000	124	0.0	108.097435088	109.192330409	7.43623357429931	52.5226611705005
D-212	81368000	39	406.8386555	5.335819325	88.6461943538	7.87023390989817	48.5275979383822
D-54	0	126	0.0	75.6074384238	41.2635221348	8.9905419201946	52.3771517593011
D-55	1310000000	127	0.0	125.537316659	64.5435819748	10.4938747208363	52.2014571209362
D-52	116068000	128	580.339241	404.653312928	131.721099817	11.7340535411921	52.1447096724095
D-216	95218000	98	476.0888577	0.0276209717621	103.312930359	12.1679478126941	47.849146853514
D-50	79329000	130	396.6465235	63.368585836	66.469316126	8.49469432600947	52.5941802365287
D-51	216000000	131	0.0	177.282445158	65.2595175629	10.8560567196569	52.2710035460773
D-158	72512000	132	362.5622272	4.97177491718	35.4747188729	8.86252999742919	49.9245247330043
D-219	95218000	133	476.0888577	16.2173773604	193.483802355	10.2856649725812	47.8929479232679
D-199	81368000	134	406.8386555	17.5995307874	87.4391578878	8.59640837048274	48.7754961749417
D-58	500000000	135	0.0	336.238375551	73.5988413573	11.1226635251395	52.0981095992926
D-53	500000000	129	0.0	190.501289824	44.1206354539	10.0740486138032	52.2920493067302
D-34	292318000	137	1461.590767	51.775511568	40.7680019014	13.1150500506443	52.5523938934232
D-59	79329000	136	396.6465235	34.1030614152	35.4089809601	9.20446286057001	52.3083400106522
D-36	300000000	139	0.0	80.3604552446	23.3010517785	8.98284744273218	52.9813469527519
D-37	116485000	140	582.4244022	107.603019694	30.2637463403	8.68055407614234	53.0034651240437
D-30	79452000	141	397.2604275	194.238407303	70.688143353	10.4242671221932	52.9549539078485
D-31	250000000	142	0.0	64.8755860554	25.7256206798	8.68804734981719	53.1194588997757
D-32	872500000	143	0.0	50.3254105505	19.6495593116	8.4272649489892	53.1336760928868
D-33	79452000	144	397.2604275	169.380085137	42.6561715311	9.32377304607213	53.0199080800851
D-214	95218000	146	476.0888577	0.0220967774097	90.8735495167	11.3313289477997	47.9926566071907
D-38	250000000	147	0.0	34.5262147026	24.5274229247	12.9916895186534	52.5209034843719
D-39	66064000	148	330.3195477	236.829393341	39.5466025301	12.8522643760138	52.5324281362556
D-154	200000000	149	0.0	188.710346015	440.103172927	10.1654907568352	49.8972327377173
DK-8	123090000	150	615.45	0	0	9.38077612861955	54.9984938575769
PL-28	0	151	0.0	0	0	14.2596653565314	52.8003193802533
D-155	750000000	152	0.0	95.0061993118	84.494762298	8.33859731953496	50.0650890206599
D-156	95218000	153	476.0888577	16.5477241827	190.770318089	12.1657926848239	49.6000799259301
D-157	72512000	154	362.5622272	0.0	30.4858189533	8.59600735803868	49.9928013116764
D-150	95218000	156	476.0888577	21.1178901704	40.2409937602	11.1128305457086	49.9192384354838
D_Rommer	2565000000	157	0.0	29.7599398153	17.0730750656	6.70481098364993	51.0845577261385
D-41	80000000	158	0.0	139.393100933	121.615138668	13.5947389080342	52.4168822399872
D-164	66079000	159	330.3974628	454.544521803	132.362458781	7.76480847535357	49.8324520696465
D-43	79452000	160	397.2604275	156.932418002	32.6590370115	9.06598418328848	52.8054709089338
D-42	79329000	161	396.6465235	167.737189736	193.833483857	8.23734906330786	52.9071966789334
D-208	81368000	145	406.8386555	3.38854081577	99.3741797862	8.78544344770237	48.5078408362784
D-209	95218000	155	476.0888577	0.000552419435242	99.9586395487	11.7586465401922	48.1696540813299
D-163	81368000	76	406.8386555	126.560949872	162.82341886	9.56681575124282	49.6823301404006
D-162	66079000	77	330.3974628	92.1568198648	101.303780874	6.90135032072366	50.0271100621441
D-49	345000000	166	0.0	128.47066386	37.1745134752	9.29656658787206	52.5212440347321
D-48	79452000	167	397.2604275	137.984431374	106.90255185	7.41933874980241	52.7585480590142
D-206	95218000	168	476.0888577	0.0607661378766	76.7354789106	11.9983754521912	48.218812098335
D-207	95218000	2	476.0888577	10.4528805536	118.132134129	11.4118575638715	48.263773530767
D-200	81368000	170	406.8386555	0.201633093863	74.5876721463	8.18019456758794	48.7967014808288
D-201	81368000	171	406.8386555	23.3949630825	58.5608794911	9.60566282037036	48.6070574675876
D-202	171500000	172	0.0	4.42377483742	187.969551552	10.5242763520869	48.4973683503403
D-203	81368000	173	406.8386555	0.00165725830573	92.1010255018	9.3413140882998	48.6148973485773
D-27	500000000	174	0.0	571.954091311	59.5336901166	7.3688609537847	53.4683381710855
D-26	200000000	175	0.0	87.0972102574	21.0013296696	8.52534661072536	53.3539822118249
D-25	66064000	176	330.3195477	785.170315892	160.45574916	11.8831504924885	52.9879410030821
D-24	79452000	177	397.2604275	321.828514583	64.3955335661	8.75442107284309	53.4606086068767
D-23	150000000	178	0.0	93.4920176398	29.6361978619	9.92912936519093	53.408403444634
D-22	3319000000	179	0.0	145.527718762	27.7778588817	8.09627476871978	53.618155077293
D-21	200000000	180	0.0	71.7432644743	46.5800067796	10.4646459361116	53.3851029575347
D-35	292318000	138	1461.590767	36.8971989187	59.5817506074	13.3827149164791	52.50832101033
D-45	66064000	162	330.3195477	180.325723827	205.91102997	12.4608807557214	52.3417688718079
D-151	93200000	182	465.9999847	9.06244083514	155.703284759	10.8692511301507	49.8884461921872
D-29	79452000	183	397.2604275	234.15015908	50.5546646162	7.63073973287943	53.3808285764842
D_185	153117000	184	765.5849241	45.0630630104	123.74582043	6.9502352930159	49.4684198049521
D-210	95218000	185	476.0888577	4.86902490222	233.852405004	10.9006659662182	48.244835920476
D-57	66064000	125	330.3195477	446.93715376	276.201983749	13.8510524682453	51.8062500808278
D-124	72512000	112	362.5622272	70.2009094111	76.676370031	9.69574687593298	50.8228248215806
D-44	79548000	163	397.7378607	162.320164754	64.7225658718	7.3883637796759	52.9619671722053
D-152	72512000	187	362.5622272	0.0	29.0561574548	9.03867336633339	50.0787567785173
D-165/16	1193000000	186	0.0	45.066377527	86.0133633255	8.57715502438208	49.7032978488316
D-176	1750000000	188	0.0	7.8719769522	34.6378034285	9.22507410025417	49.3624064924838
D-177	2728735000	189	813.6773109	42.8257642977	141.237629428	8.4696507082526	49.3971598465518
D-174	95218000	190	476.0888577	94.9636630152	363.722347294	10.844968786639	49.3677960107328
D-175	72512000	191	362.5622272	6.6290332229	32.3982950381	9.0018275986998	49.5019371732395
D-172	386000000	192	0.0	12.4559534258	205.694481551	12.1661979815004	49.2588600376769
D-173	43325000	193	216.627264	75.2229544969	67.5178082141	6.69538595722427	49.8482501379644
D-170	1286000000	194	0.0	108.086939119	143.38764587	11.4202548622189	49.3535525282876
D-171	81368000	195	406.8386555	32.7860934816	40.9508527345	9.43294850591733	49.5726183007284
D-72	138469000	196	692.3458099	15.926252318	25.2560641598	8.72946403935359	52.0117460749685
D-178	66079000	197	330.3974628	85.5034801867	121.055537781	7.70941119281046	49.4592918164105
D-179	0	198	0.0	45.5121800113	185.259934222	9.61544564270693	49.2241446799469
D-12	600500000	199	0.0	968.559205487	188.149087868	9.2661720720612	53.9058014720706
D-13	66064000	200	330.3195477	480.715392547	173.218847792	13.7696461190436	53.3791789021558
D-10	168481000	201	842.4025536	143.644520907	41.3010866564	9.5849500440286	53.9315978973302
D-11	168481000	202	842.4025536	269.066381904	59.0541900468	10.5405993118537	53.7791910564234
D-16	885500000	203	0.0	4.36411353841	13.3641309774	9.74123589946068	53.6092963827877
D-17	101612000	204	508.058691	5.8749806938	19.440744765	10.2776299460675	53.5189770779839
D-14	101612000	205	508.058691	31.6851215472	22.8425436472	9.98535375211888	53.7716859968778
D-15	30696000	206	153.4790039	205.023291937	108.028382659	11.4103423549283	53.4940581619259
D-153	72512000	169	362.5622272	0.00220967774097	30.6145326817	8.60087229100562	50.0965413793811
D-18	410000000	208	0.0	124.382760039	36.3359407725	9.52035995754573	53.5323635559989
D-19	111800000	209	559.0000153	300.803430878	216.369987137	14.0589030360621	53.0104398381007
D-1	1250000000	210	0.0	1281.04409774	339.70204541	9.36959992911248	54.6450668053652
D-2	50696000	211	253.478837	122.731025928	65.0385497888	12.8622729405962	54.1837359124107
D-3	50696000	212	253.478837	444.757306669	137.150278026	13.2020619655891	53.9869557130628
D-4	171500000	213	0.0	46.6479543701	49.4061846103	10.1558531695942	54.3098577901481
D-5	901000000	214	0.0	177.060372545	49.3575717	11.9258232934758	54.0960307700304
D-6	168481000	215	842.4025536	105.954600099	52.3185398729	9.75890804670166	54.2718282781349
D-7	50696000	216	253.478837	118.710517278	41.1016632403	12.1117085838954	53.9745043684036
D-8	50696000	217	253.478837	91.0768398689	92.5639529886	12.9532010912719	53.7701730720916
D-9	50696000	218	253.478837	231.124005414	90.9116664577	12.0916253670416	53.6820065839166
D-205	98163000	219	490.8125877	1.69316556902	99.5874136882	10.9973478371179	48.3445291810457
D-160	66079000	220	330.3974628	95.7066671556	54.7237740939	6.50533321336093	50.0750038088791
D-213	95218000	221	476.0888577	2.30911323931	158.298551266	10.1559190100327	48.1420131894809
D-143	72512000	222	362.5622272	30.739379474	58.6719157976	8.18632918214873	50.4034494617887
D-142	95218000	223	476.0888577	16.9421516594	104.88732575	11.2659296910031	50.1395378724854
D-141	66079000	224	330.3974628	10.893711263	59.9259079156	7.17547471553485	50.6980436954475
D-140	95218000	225	476.0888577	106.652858265	127.307268529	11.8648485943253	50.188907730427
D-147	138469000	226	692.3458099	86.9066255522	67.4437840098	6.63388282807104	50.5031755313995
D-146	66079000	227	330.3974628	85.7548310298	31.9663030397	7.58703306768307	50.4019777745067
D-145	66079000	228	330.3974628	54.9425321903	45.8220873144	7.78679777687193	50.3912751255602
D-144	66079000	229	330.3974628	68.5972357906	72.9458815848	7.45500142695809	50.4336944147735
D-149	225000000	230	0.0	58.4570246373	49.0460071385	9.09485458858784	50.1548531693224
D-148	675000000	231	0.0	23.9208663848	48.3709505886	8.82533189123334	50.2241485833738
